geneID	WT_Lac1	Mut_Lac1	WT_LNnT1	Mut_LNnT1	WT_Lac2	Mut_Lac2	WT_LNnT2	Mut_LNnT2	WT_Lac3	Mut_Lac3	WT_LNnT3	Mut_LNnT3
Blon_1486	1987.003621928518	2089.0083039230244	2597.992105125018	2140.0063885710742	2957.000850718353	2525.991041328402	2501.993857220499	2204.99479557964	1569.0023584631217	2077.9997199593167	1546.9968563988125	1452.0004296567831
Blon_1487	2986.998825542648	3857.0039196421544	4330.9981007310635	3888.0017718287763	4557.003425619722	4448.998981099202	4233.001363270543	3947.9987718119082	2270.0018707847544	3666.001964428183	1945.0018354641973	1970.999249431599
Blon_1488	163.0002283935874	233.99987298569644	235.0002080900692	167.99992707996995	266.99963803487617	243.9999561003409	193.0002888605408	168.99982227004756	105.00012456766709	233.9998929370201	106.00010190905274	91.99987866268222
Blon_1489	57.000026397077136	69.00027276058911	55.00002661756424	54.99997688361681	67.99996222162103	76.00002216490306	43.00000553260076	41.99998301640858	29.000016447367816	72.99970301859487	27.999985042232137	16.999995113370854
Blon_1490	183.99994113517235	288.0003831496179	279.9997048663394	263.99992534115415	250.0004633966198	344.9997388783745	269.0002211227982	217.99961620154878	141.00002270132674	259.9997953922524	184.99971213428128	170.00033051993836
Blon_1491	448.0004774006572	561.9993641365206	660.0005914555495	644.9999219567713	556.0005289623947	526.000924518712	436.0012857329592	518.0002771150827	190.00017740476844	549.0011276401309	352.99956652531534	355.000216547773
Blon_1492	239.00009019454643	346.0001617491999	365.9984833466436	327.0004275193797	355.9998007822604	364.99929296148457	290.00029160471286	237.99991484656752	143.9999341521126	289.0012345357747	178.99997059320725	152.00000773445393
Blon_1493	1172.0008448630765	1216.0010397487072	1330.998317653702	1449.0011066486147	1603.0019605811706	1369.0019813101426	1241.0026305754777	1420.9988646097606	860.9995921753052	1166.0011577790574	853.0005770868763	880.0008575700679
Blon_1494	479.00040319621166	500.9999344561656	553.9995299386449	629.9999035113804	699.9995130147101	511.99934448408123	399.9999316341034	591.9994934420519	181.99983778070788	463.00033522885946	296.0001880739325	284.9996930198433
Blon_1495	68.9999540805177	110.00009931290023	104.99998758092563	87.99999931358033	95.00000034206771	99.00000675955197	95.00001697433731	91.00005014856391	39.999975649039044	97.00010098102545	67.00001680546437	80.00003017273812
Blon_1496	66.00002465911174	82.00009061692414	89.99998935507912	109.99992472739888	87.99999018063174	108.00000737405668	78.00005389624658	66.00002034408949	33.999964558192204	85.9999763342567	47.99998271674959	37.00002858326325
Blon_1497	16.99998237302536	14.000014450165644	18.999974813120897	17.999965759710268	24.000002728450436	16.999956230815037	22.000022618253514	17.000013082808096	6.000004820727803	20.000005870322216	7.9999868356351636	15.999985889436148
Blon_1498	4.000008212502969	10.000000003658783	8.000008079392963	0.9999999539818692	3.000003358910482	13.99999174529902	5.000012438475806	3.0000094238491086	2.000005620495057	9.000005420432469	5.000009856567848	2.0000064019998285
Blon_1499	22.000038944575316	29.99996548643568	34.99992947347263	26.99998510447753	23.999910529108014	31.0000055737679	43.99995765827178	19.99993135377477	13.999998908842048	18.999953006120037	15.000022498638604	9.999958578248277
Blon_1500	5.9999959024556615	12.000003528218436	16.000005911554055	7.000001347890455	4.00000622593464	6.99999874937786	7.99999641859955	4.999996622981904	3.999998703628817	5.999994992941134	4.999998252203137	2.999997504117175
Blon_1501	8.000030559782648	7.000006977081939	3.0000036621731834	6.000000051043103	3.000000760846147	7.000002132893205	6.000010206854081	6.000003054619389	0	8.000026113268673	1.0000014627517344	0.9999996992590667
Blon_1502	30.000015981364804	32.0000182144445	36.0000016744723	26.000008104896917	34.99998880311326	36.99998799438585	27.00004097527381	13.99998858783423	21.000003097961393	45.0000112578733	20.99999272230325	16.99999648106416
Blon_1503	44.999898334040445	34.000001607876676	28.999982303862648	20.000014248413567	38.999978471143756	48.999990709192176	45.99999777376829	31.999997062910147	21.99999283999205	42.00018163622542	24.0000102733947	24.99999218415204
Blon_1504	48.000031180812385	61.00004794456118	39.00001763385341	39.999989111551244	65.99998277119049	59.00003061263833	45.999992943042805	22.99998757835442	26.000018453488558	49.000038077890764	32.0000050810172	21.999990576954946
Blon_1505	17.000008161077858	26.000018072467764	25.00001999597293	19.000004306770407	22.999995725473198	32.99999241821527	23.00002354371218	14.000009664837819	19.999998912104203	29.999999845102458	17.000006226153474	18.999993310697473
Blon_1506	16.000022202641656	16.000033439209382	13.999999015054206	5.000002972231749	12.000000475852557	23.999971954955505	15.000004984287457	7.999994596771046	7.999997407257634	22.000061107263594	9.99997695888571	7.999996416666995
Blon_1507	56.00001406868608	94.00011222033301	48.000034578556175	49.999988159053984	74.00002352415834	74.99996367095	50.00005425369432	41.99996620816521	29.9999980984583	89.00031966824262	35.00001348984903	23.999989904115168
Blon_1508	14.000014618201142	31.00002035362502	23.000018396295097	15.999995626470604	21.999980517526016	20.9999951752279	20.00001167772233	19.000006732482245	11.000010444292329	23.999999876081965	9.000008266027656	6.999992293217409
